,dateHourMinute,adMatchedQuery,city,screenResolution,browser,operatingSystem,mobileDeviceInfo,adSlot,adMatchType,impressions,adClicks,adCost,pageviews,timeOnPage,ctr,screenResolutionDist,adMatchedQueryLenDist,hasFarmaOnQuery
13421,2020-05-26 20:57:00,farmacia,Olinda,412x869,Chrome,Android,Motorola Moto G8 Play,Google search: Top,Exact match,,1.0,0.15,3.0,98.0,,x-small,very short,True
13422,2020-05-27 08:54:00,farmácias em olinda,Olinda,360x640,Chrome,Android,Samsung SM-J400M Galaxy J4,Google search: Top,Broad match,1.0,1.0,0.13,5.0,177.0,1.0,x-small,short,True
13423,2020-05-27 12:15:00,stezza comprar,Recife,414x736,Safari,iOS,Apple iPhone,Google search: Other,Broad match,1.0,1.0,,3.0,44.0,1.0,x-small,very short,False
13424,2020-05-27 12:16:00,vielut 10,Olinda,412x732,Chrome,Android,Samsung SM-J400M Galaxy J4,Google search: Other,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,very short,False
13425,2020-05-27 13:13:00,farmacia entrega olinda,Olinda,360x640,Chrome,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Phrase match,1.0,1.0,0.11,3.0,160.0,1.0,x-small,short,True
13426,2020-05-27 13:21:00,farmacia sao severino,Olinda,320x640,Chrome,Android,Motorola moto E5 play,Search partners: Top,Broad match,1.0,1.0,,2.0,7.0,1.0,x-small,short,True
13427,2020-05-27 13:29:00,farmacia independente,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Exact match,,1.0,0.12,1.0,288.2,,x-small,short,True
13428,2020-05-27 14:08:00,entrega farmacia olinda telefone,Recife,414x896,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,True
13429,2020-05-27 15:07:00,promoção de fralda g em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,0.15,3.0,26.0,1.0,x-small,short,False
13430,2020-05-27 15:36:00,farmacia que entrega em jardim atlantico,Olinda,360x640,Chrome,Android,LG LG-K220 X Power,Google search: Top,Phrase match,1.0,1.0,0.12,5.0,242.0,1.0,x-small,medium,True
13431,2020-05-27 15:54:00,farmacia,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Exact match,1.0,1.0,0.13,3.0,20.0,1.0,x-small,very short,True
13432,2020-05-27 16:41:00,farmacia do trabalhador delivery,Olinda,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Phrase match,1.0,1.0,0.15,2.0,13.0,1.0,x-small,short,True
13433,2020-05-27 17:04:00,onde encontrar amoxilina mais barato,Recife,360x640,Chrome,Android,LG X410.F K30,Google search: Top,Broad match,1.0,1.0,0.12,3.0,32.0,1.0,x-small,medium,False
13434,2020-05-27 17:05:00,farmacia de compra oline,Olinda,360x720,Chrome,Android,Asus X00RD Zenfone Live L1,Google search: Top,Broad match,1.0,1.0,0.11,3.0,23.0,1.0,x-small,short,True
13435,2020-05-27 17:07:00,orlistate 120mg preço,Olinda,360x740,Chrome,Android,Samsung SM-J410G Galaxy J4 Core,Google search: Other,Broad match,1.0,1.0,0.12,3.0,34.0,1.0,x-small,short,False
13436,2020-05-27 17:15:00,entrega farmácia 24h olinda,Recife,360x640,Chrome,Android,Motorola Moto G5,Google search: Top,Broad match,1.0,1.0,0.11,2.0,7.0,1.0,x-small,short,True
13437,2020-05-27 18:25:00,farmácias e drogarias na olinda,Olinda,414x896,Chrome,iOS,Apple iPhone,Search partners: Top,Phrase match,1.0,1.0,,11.0,308.0,1.0,x-small,short,True
13438,2020-05-27 18:42:00,onde vende belara,Olinda,375x667,Chrome,iOS,Apple iPhone,Google search: Other,Broad match,1.0,1.0,,3.0,190.0,1.0,x-small,very short,False
13439,2020-05-27 19:05:00,neosoro h preço,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Other,Broad match,1.0,1.0,0.13,3.0,42.0,1.0,x-small,very short,False
13440,2020-05-27 19:59:00,farmacia que tem redoxon tripla ação,Olinda,412x892,Chrome,Android,Samsung SM-A305GT Galaxy A30,Google search: Top,Phrase match,1.0,1.0,0.13,1.0,6.0,1.0,x-small,medium,True
13441,2020-05-27 20:00:00,farmacia que tem redoxon tripla ação,Olinda,412x892,Chrome,Android,Samsung SM-A305GT Galaxy A30,Google search: Top,Phrase match,1.0,1.0,0.13,2.0,,1.0,x-small,medium,True
13442,2020-05-27 20:15:00,entrega de remédio,Recife,412x869,Samsung Internet,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Broad match,1.0,1.0,0.13,2.0,7.0,1.0,x-small,very short,False
13443,2020-05-27 21:18:00,farmacia olinda 24 horas,Olinda,360x740,Samsung Internet,Android,Samsung SM-G9600 Galaxy S9,Google search: Top,Broad match,1.0,1.0,0.15,3.0,226.0,1.0,x-small,short,True
13444,2020-05-27 21:27:00,farmacia em olinda delivery,Olinda,360x640,Chrome,Android,Samsung SM-G930F Galaxy S7,Google search: Top,Broad match,1.0,1.0,,8.0,375.0,1.0,x-small,short,True
13445,2020-05-27 21:32:00,cadastrar farmácia viver mais allergan,Recife,360x640,Chrome,Android,Samsung SM-A520F Galaxy A5 (2017),Google search: Other,Phrase match,1.0,1.0,0.12,7.0,97.0,1.0,x-small,medium,True
13446,2020-05-28 08:22:00,ketotifeno en brasil,Recife,360x640,Chrome,Android,LG LG-K220 X Power,Google search: Other,Broad match,1.0,,,11.0,127.0,,x-small,short,False
13447,2020-05-28 09:01:00,delivery de medicamentos 24 horas,Recife,360x640,Chrome,Android,Samsung SM-A520F Galaxy A5 (2017),Google search: Top,Broad match,1.0,1.0,0.15,7.0,133.0,1.0,x-small,short,False
13448,2020-05-28 09:12:00,drogaria sao severino,Olinda,320x640,Chrome,Android,Motorola moto E5 play,Search partners: Top,Broad match,1.0,1.0,,4.0,8.0,1.0,x-small,short,False
13449,2020-05-28 11:10:00,farmácia pague menos olinda,Olinda,360x760,Chrome,Android,Samsung SM-M105M Galaxy M10,Google search: Top,Phrase match,1.0,1.0,0.13,3.0,7.0,1.0,x-small,short,True
13450,2020-05-28 14:29:00,farmácia em olinda pe,Recife,412x892,Chrome,Android,Motorola Moto E6 Plus,Google search: Top,Exact match,,,0.21,5.0,25.0,,x-small,short,True
13451,2020-05-28 14:59:00,farmacia com entrega em olinda,Recife,360x757,Chrome,Android,Motorola Moto g(7),Google search: Top,Broad match,1.0,1.0,0.13,2.0,10.0,1.0,x-small,short,True
13452,2020-05-28 15:21:00,farmacia av brasil paulista,Paulista,360x640,Chrome,Android,LG D690n G3 Stylus,Search partners: Top,Phrase match,1.0,1.0,,2.0,8.0,1.0,x-small,short,True
13453,2020-05-28 16:07:00,promoção da farmácia pague,Recife,360x720,Chrome,Android,Asus X00RD Zenfone Live L1,Google search: Top,Phrase match,1.0,1.0,0.13,5.0,22.0,1.0,x-small,short,True
13454,2020-05-28 16:43:00,farmacia que faz entrega em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Phrase match,1.0,1.0,,3.0,11.0,1.0,x-small,medium,True
13455,2020-05-28 18:49:00,farmacia que faz entrega olinda,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,,0.2484,3.0,24.0,,x-small,short,True
13456,2020-05-28 19:05:00,promoção de fraldas geriatricas frete grátis,Olinda,412x869,Chrome,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Phrase match,1.0,1.0,0.15,5.0,28.0,1.0,x-small,medium,False
13457,2020-05-28 19:10:00,farmacia pague menos,Paulista,360x720,Chrome,Android,Asus X00TDB Zenfone Max Pro (M1) ZB601KL,Google search: Top,Exact match,,1.0,0.12,2.0,7.0,,x-small,short,True
13458,2020-05-28 19:40:00,farmacia que faz entrega em olinda,Recife,360x720,Chrome,Android,Asus X017DA Zenfone 5 Lite,Google search: Top,Phrase match,1.0,1.0,0.13,2.0,7.0,1.0,x-small,medium,True
13459,2020-05-28 20:02:00,farmacia 24 hs em olinda,Recife,412x846,Chrome,Android,Samsung SM-J610G Galaxy J6+,Google search: Top,Phrase match,1.0,,0.3,3.0,59.0,,x-small,short,True
13460,2020-05-29 09:52:00,qual o preco do climene,Olinda,869x412,Chrome,Android,Samsung SM-A105M Galaxy A10,Search partners: Top,Broad match,1.0,1.0,,2.0,9.0,1.0,x-small,short,False
13461,2020-05-29 10:18:00,farmacia do trabalhador,Paulista,412x892,Chrome,Android,Motorola Moto E6 Plus,Google search: Top,Broad match,1.0,1.0,0.13,2.0,11.0,1.0,x-small,short,True
13462,2020-05-29 11:00:00,farmacia do trabalhador,Paulista,412x892,Chrome,Android,Motorola Moto E6 Plus,Google search: Top,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,short,True
13463,2020-05-29 12:58:00,em olindaqual farmácia vende moduretic e qual valor,Olinda,360x640,Chrome,Android,Motorola Moto E (4) Plus,Google search: Top,Broad match,1.0,1.0,,3.0,61.0,1.0,x-small,long,True
13464,2020-05-29 15:21:00,farmácia pague menos o preço de gino canesten,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Other,Broad match,,1.0,0.11,4.0,1272.0,,x-small,medium,True
13465,2020-05-29 16:33:00,farmacia independente,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Exact match,,1.0,0.16,2.0,9.0,,x-small,short,True
13466,2020-05-29 16:41:00,farmacia delivery,Olinda,360x640,Chrome,Android,Samsung SM-J320M Galaxy J3 Duos,Google search: Top,Exact match,1.0,1.0,0.13,4.0,244.0,1.0,x-small,very short,True
13467,2020-05-29 17:06:00,pague menos olinda delivery,Olinda,412x869,Chrome,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Phrase match,1.0,1.0,0.14,2.0,346.0,1.0,x-small,short,False
13468,2020-05-29 17:14:00,farmácia com entrega para o dia,Olinda,360x720,Chrome,Android,Motorola XT1925 Moto G6,Google search: Top,Broad match,1.0,1.0,0.12,2.0,7.0,1.0,x-small,short,True
13469,2020-05-29 17:17:00,farmácia independente,Olinda,320x640,Chrome,Android,Motorola XT1925 Moto G6,Google search: Top,Broad match,,1.0,0.12,4.0,15.0,,x-small,short,True
13470,2020-05-29 17:28:00,farmacia pague menos,Recife,412x892,Chrome,Android,Samsung SM-A305GT Galaxy A30,Google search: Top,Exact match,,1.0,0.14,6.0,85.0,,x-small,short,True
13471,2020-05-29 17:31:00,o comprimido único para piolho,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Search partners: Top,Phrase match,1.0,1.0,,2.0,7.0,1.0,x-small,short,False
13472,2020-05-29 18:19:00,farmacia em olinda,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.14,5.0,74.0,1.0,x-small,very short,True
13473,2020-05-29 18:39:00,farmacias olinda entrega domicilio,Paulista,320x570,Chrome,Android,LG K130 K4,Google search: Top,Broad match,1.0,1.0,0.13,12.0,174.0,1.0,x-small,medium,True
13474,2020-05-29 18:49:00,farmácia pague menos que faz entrega,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Phrase match,1.0,1.0,0.16,4.0,816.0,1.0,x-small,medium,True
13475,2020-05-29 19:03:00,farmácia pague menos que faz entrega,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Phrase match,1.0,1.0,0.16,3.0,375.0,1.0,x-small,medium,True
13476,2020-05-29 19:07:00,farmacia pague menos,Olinda,360x640,Chrome,Android,LG LM-X210 Aristo 2,Google search: Top,Exact match,,1.0,0.18,5.0,56.0,,x-small,short,True
13477,2020-05-29 19:50:00,tefin creme comprar,Olinda,360x640,Chrome,Android,LG F670S K10,Google search: Other,Broad match,1.0,1.0,,3.0,28.0,1.0,x-small,short,False
13478,2020-05-29 20:34:00,www farmacia permanente,Olinda,360x640,Samsung Internet,Android,Samsung SM-J530G Galaxy J5 2017,Google search: Top,Phrase match,1.0,1.0,0.17,8.0,134.0,1.0,x-small,short,True
13479,2020-05-29 20:41:00,onde encontrar tartarato de brimonidina,Recife,360x640,Chrome,Android,Motorola Moto Z2 Play,Google search: Top,Broad match,1.0,1.0,0.18,2.0,6.0,1.0,x-small,medium,False
13480,2020-05-29 20:47:00,tartarato de brimonidina em olinda,Recife,360x640,Chrome,Android,Motorola Moto Z2 Play,Google search: Top,Broad match,1.0,1.0,0.18,2.0,6.0,1.0,x-small,medium,False
13481,2020-05-29 21:57:00,farmácia com entrega por causa que,Olinda,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,,2.0,12.0,1.0,x-small,medium,True
13482,2020-05-30 08:52:00,farmácia pague menos,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.17,2.0,6.0,1.0,x-small,short,True
13483,2020-05-30 10:50:00,drogasil paulista pe,Recife,320x534,Chrome,Android,Alcatel 4034E PIXI 4,Google search: Other,Broad match,1.0,1.0,,8.0,366.0,1.0,x-small,short,False
13484,2020-05-30 10:51:00,católico comprimido tem em qual farmácia,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.16,2.0,8.0,1.0,x-small,medium,True
13485,2020-05-30 11:18:00,farmacia olinda delivery,Recife,320x570,Chrome,Android,LG D337 L Prime,Google search: Top,Broad match,1.0,1.0,,12.0,212.0,1.0,x-small,short,True
13486,2020-05-30 11:26:00,farmácia em bairro novo para entrega,Recife,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,1.0,1.0,0.12,2.0,8.0,1.0,x-small,medium,True
13487,2020-05-30 11:28:00,drogasil paulista pe,Recife,320x534,Chrome,Android,Alcatel 4034E PIXI 4,Google search: Other,Broad match,1.0,1.0,,2.0,1387.0,1.0,x-small,short,False
13488,2020-05-30 13:19:00,bromelin s preço paulista pe,Recife,424x753,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Other,Broad match,1.0,1.0,,7.0,109.0,1.0,x-small,short,False
13489,2020-05-30 13:27:00,farmácia independente olinda,Olinda,360x640,Chrome,Android,Motorola XT1069 Moto G (2nd Gen),Search partners: Top,Broad match,1.0,1.0,0.11,2.0,8.0,1.0,x-small,short,True
13490,2020-05-30 13:51:00,remedio imunoglucan,Olinda,424x890,Chrome,Android,Motorola Moto G7 Play,Google search: Other,Broad match,,1.0,,3.0,89.0,,x-small,short,False
13491,2020-05-30 13:56:00,farmacia em olinda 24 horas,Recife,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.13,2.0,7.0,1.0,x-small,short,True
13492,2020-05-30 13:58:00,onde tem curatec hidrogel e qual o valor em olinda entrega,Abreu e Lima,412x869,Chrome,Android,Motorola Moto One Macro,Google search: Top,Broad match,1.0,,0.26,3.0,105.0,,x-small,long,False
13493,2020-05-30 14:06:00,medicamentos cao olinda,Recife,360x760,Chrome,Android,Samsung SM-G973F Galaxy S10,Google search: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,False
13494,2020-05-30 15:03:00,dilatador nasal onde comprar,Olinda,412x869,Chrome,Android,Motorola moto g(8) plus,Google search: Top,Phrase match,1.0,1.0,0.17,4.0,36.0,1.0,x-small,short,False
13495,2020-05-30 16:06:00,remedio entrega rapida,Recife,385x854,Chrome,Android,Samsung SM-G980F Galaxy S20,Google search: Top,Broad match,1.0,1.0,0.17,6.0,225.0,1.0,x-small,short,False
13496,2020-05-30 16:40:00,vitaminas em goma na farmacia,Paulista,360x592,Chrome,Android,LG D690n G3 Stylus,Google search: Other,Broad match,1.0,1.0,,5.0,154.0,1.0,x-small,short,True
13497,2020-05-30 16:58:00,farmácia pague menos,Recife,360x780,Chrome,Android,Xiaomi Mi A3,Google search: Top,Broad match,,1.0,0.13,1.0,288.2,,x-small,short,True
13498,2020-05-30 17:02:00,garasone genérico preço,Paulista,412x823,Chrome,Android,LG LM-X420 K12 Plus,Google search: Other,Broad match,1.0,,,7.0,116.0,,x-small,short,False
13499,2020-05-30 17:53:00,quais os hospitsis que estao usando o remedio nitazoxanida,Recife,412x892,Samsung Internet,Android,Samsung SM-A505GT Galaxy A50,Google search: Other,Broad match,1.0,1.0,0.11,1.0,288.2,1.0,x-small,long,False
13500,2020-05-30 18:36:00,farmácias em olinda adoçante xilitol líquido,Recife,320x568,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,0.13,5.0,617.0,1.0,x-small,medium,True
13501,2020-05-30 19:51:00,farmácia fênix de paulista,Paulista,360x640,Chrome,Android,Motorola Moto G (5) Plus,Search partners: Top,Broad match,1.0,1.0,,2.0,6.0,1.0,x-small,short,True
13502,2020-05-30 21:09:00,farmacias delivery,Paulista,360x640,Chrome,Android,Motorola Moto E (4) Plus,Google search: Top,Broad match,1.0,1.0,0.13,6.0,71.0,1.0,x-small,very short,True
13503,2020-05-30 21:58:00,farmácia 24 horas em olinda,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,,0.1656,4.0,46.0,,x-small,short,True
13504,2020-05-31 08:46:00,farmacia pague menos olinda,Recife,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Phrase match,1.0,1.0,0.17,5.0,280.0,1.0,x-small,short,True
13505,2020-05-31 09:34:00,farmacia delivery olinda,Olinda,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Phrase match,1.0,1.0,0.16,3.0,122.0,1.0,x-small,short,True
13506,2020-05-31 10:26:00,farmacia com entrega em olinda,Olinda,360x720,Chrome,Android,Motorola XT1925 Moto G6,Google search: Top,Phrase match,1.0,1.0,0.14,3.0,53.0,1.0,x-small,short,True
13507,2020-05-31 10:47:00,quetiapina 50mg preço,Olinda,384x811,Chrome,Android,Samsung SM-G970F Galaxy S10e,Google search: Other,Broad match,1.0,,0.2,8.0,483.0,,x-small,short,False
13508,2020-05-31 13:34:00,precos de nebulizador em farmácias,Olinda,320x640,Chrome,Android,Motorola Moto G6 Play,Google search: Other,Phrase match,1.0,1.0,0.12,3.0,8.0,1.0,x-small,medium,True
13509,2020-05-31 14:31:00,farmáciaque faz entrega em olinda,Recife,360x640,Chrome,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Broad match,1.0,,0.3519,3.0,119.0,,x-small,short,True
13510,2020-05-31 14:33:00,onde comprar pomada picrato de butesin,Recife,360x640,Chrome,Android,Asus Z01KD ZENFONE 4 ZE554KL,Google search: Other,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,medium,False
13511,2020-05-31 15:25:00,a drogasil em olinda a farmácia drogasil ela faz delivery,Recife,360x780,Chrome,Android,Samsung SM-M205M Galaxy M20,Google search: Top,Broad match,1.0,1.0,0.11,1.0,288.2,1.0,x-small,long,True
13512,2020-05-31 15:44:00,delivery farmacia olinda,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,0.15,5.0,40.0,1.0,x-small,short,True
13513,2020-05-31 16:37:00,farmacia pacheco preços,Olinda,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Other,Broad match,1.0,,0.3,9.0,141.0,,x-small,short,True
13514,2020-05-31 17:14:00,quetiapina 50mg preço,Olinda,384x811,Chrome,Android,Samsung SM-G970F Galaxy S10e,Google search: Other,Broad match,1.0,,0.2,1.0,288.2,,x-small,short,False
13515,2020-05-31 17:45:00,farmacia entrega olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,,0.26,7.0,583.0,,x-small,short,True
13516,2020-05-31 17:50:00,preço prefiss 150 mg,Recife,320x569,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Other,Broad match,1.0,1.0,,5.0,32.0,1.0,x-small,short,False
13517,2020-05-31 17:52:00,farmacia pague menos,Olinda,360x640,Chrome,Android,Motorola Moto C Plus,Google search: Top,Exact match,,1.0,0.13,3.0,98.0,,x-small,short,True
13518,2020-05-31 17:57:00,onde se aplica a injeção betametasona,Olinda,360x640,Chrome,Android,Samsung SM-G900MD Galaxy S5 Duos,Search partners: Top,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,medium,False
13519,2020-05-31 18:19:00,farmácia entrega a domicílio olinda,Olinda,377x795,Chrome,Android,Motorola Moto G8 Play,Google search: Top,Broad match,1.0,1.0,0.13,2.0,6.0,1.0,x-small,medium,True
13520,2020-05-31 18:32:00,farmacia entrega olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,,0.26,1.0,288.2,,x-small,short,True
13521,2020-05-31 19:31:00,farmacias online,Olinda,412x869,Chrome,Android,Samsung SM-A105M Galaxy A10,Google search: Top,Broad match,1.0,1.0,0.14,7.0,71.0,1.0,x-small,very short,True
13522,2020-05-31 19:33:00,farmacia 24 horas olinda,Olinda,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,1.0,1.0,0.16,10.0,394.0,1.0,x-small,short,True
13523,2020-05-31 19:38:00,tem uma farmácia que entrega em casa próximo até 15,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Top,Broad match,1.0,1.0,0.16,2.0,19.0,1.0,x-small,long,True
13524,2020-05-31 19:53:00,farmácia em olinda,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Top,Broad match,1.0,1.0,0.16,3.0,54.0,1.0,x-small,very short,True
13525,2020-05-31 20:38:00,farmacia entrega olinda,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,,0.26,1.0,288.2,,x-small,short,True
13526,2020-05-31 21:25:00,olistrat farmacias em bairro novo olinda,Olinda,360x760,Chrome,Android,Xiaomi Redmi 8A,Google search: Other,Broad match,1.0,1.0,0.18,2.0,9.0,1.0,x-small,medium,True
13527,2020-05-31 22:01:00,medicamento pra bicheira,Paulista,360x760,Chrome,Android,Motorola Moto G7 Power,Search partners: Top,Phrase match,1.0,1.0,,2.0,6.0,1.0,x-small,short,False
13528,2020-05-31 22:08:00,licoxid preço,Olinda,361x601,Chrome,Android,Multilaser MS40S Preto 4,Google search: Other,Broad match,1.0,1.0,,3.0,67.0,1.0,x-small,very short,False
13529,2020-05-31 22:40:00,onde comprar o eaca balsamico,Olinda,320x568,Safari,iOS,Apple iPhone,Google search: Other,Broad match,1.0,1.0,,3.0,53.0,1.0,x-small,short,False
